client timestamp,button,state,x,y
5,NoButton,Move,211,730
9,NoButton,Move,217,729
17,NoButton,Move,222,728
25,NoButton,Move,228,727
33,NoButton,Move,236,726
42,NoButton,Move,243,725
49,NoButton,Move,251,724
57,NoButton,Move,261,723
65,NoButton,Move,270,722
73,NoButton,Move,281,721
81,NoButton,Move,292,718
91,NoButton,Move,304,715
97,NoButton,Move,316,712
105,NoButton,Move,328,710
113,NoButton,Move,339,709
121,NoButton,Move,348,709
127,NoButton,Move,354,708
135,NoButton,Move,359,708
144,NoButton,Move,363,708
152,NoButton,Move,366,708
159,NoButton,Move,368,708
167,NoButton,Move,371,708
175,NoButton,Move,374,708
183,NoButton,Move,376,708
191,NoButton,Move,378,709
199,NoButton,Move,380,710
207,NoButton,Move,382,710
215,NoButton,Move,384,710
223,NoButton,Move,387,711
231,NoButton,Move,389,711
237,NoButton,Move,392,711
245,NoButton,Move,395,712
253,NoButton,Move,398,712
261,NoButton,Move,401,713
269,NoButton,Move,405,714
277,NoButton,Move,410,715
285,NoButton,Move,414,715
293,NoButton,Move,418,715
301,NoButton,Move,420,716
309,NoButton,Move,423,716
317,NoButton,Move,423,716
325,NoButton,Move,424,717
333,NoButton,Move,424,717
342,NoButton,Move,425,717
349,NoButton,Move,425,717
355,NoButton,Move,426,718
363,NoButton,Move,426,718
371,NoButton,Move,427,719
380,NoButton,Move,428,720
387,NoButton,Move,428,721
395,NoButton,Move,429,722
403,NoButton,Move,430,723
411,NoButton,Move,430,725
419,NoButton,Move,430,726
453,NoButton,Move,430,727
459,NoButton,Move,429,731
467,NoButton,Move,429,731
473,NoButton,Move,429,732
481,NoButton,Move,428,733
490,NoButton,Move,428,733
498,NoButton,Move,427,734
506,NoButton,Move,427,734
513,NoButton,Move,426,735
554,Left,Pressed,426,735
656,Left,Released,426,735
717,NoButton,Move,425,735
725,NoButton,Move,425,735
741,NoButton,Move,425,735
749,NoButton,Move,425,734
781,NoButton,Move,425,734
789,NoButton,Move,425,733
969,NoButton,Move,425,731
977,NoButton,Move,425,729
985,NoButton,Move,427,727
993,NoButton,Move,430,723
1001,NoButton,Move,436,717
1009,NoButton,Move,444,709
1017,NoButton,Move,456,700
1025,NoButton,Move,473,686
1033,NoButton,Move,497,662
1041,NoButton,Move,524,634
1049,NoButton,Move,557,604
1057,NoButton,Move,603,571
1065,NoButton,Move,648,535
1072,NoButton,Move,703,489
1080,NoButton,Move,765,444
1088,NoButton,Move,828,394
1096,NoButton,Move,891,342
1104,NoButton,Move,965,277
1112,NoButton,Move,1033,219
1120,NoButton,Move,1095,156
1128,NoButton,Move,1153,95
1136,NoButton,Move,1204,47
1144,NoButton,Move,1242,5
1152,NoButton,Move,1282,-37
1160,NoButton,Move,1318,-33
1168,NoButton,Move,1349,-30
1175,NoButton,Move,1378,-24
1182,NoButton,Move,1385,-17
1189,NoButton,Move,1377,-11
1198,NoButton,Move,1374,-9
1205,NoButton,Move,1371,-8
1213,NoButton,Move,1370,-6
1221,NoButton,Move,1369,-3
1230,NoButton,Move,1367,-3
1237,NoButton,Move,1367,-1
1245,NoButton,Move,1365,-1
1347,NoButton,Move,1365,0
1356,NoButton,Move,1365,0
1363,NoButton,Move,1364,1
1371,NoButton,Move,1363,2
1379,NoButton,Move,1361,2
1387,NoButton,Move,1361,4
1395,NoButton,Move,1359,4
1403,NoButton,Move,1359,6
1411,NoButton,Move,1357,6
1417,NoButton,Move,1357,7
1425,NoButton,Move,1356,8
1433,NoButton,Move,1355,8
1441,NoButton,Move,1354,9
1449,NoButton,Move,1354,9
1486,NoButton,Move,1353,10
1486,NoButton,Move,1351,12
1489,NoButton,Move,1351,12
1496,NoButton,Move,1350,12
1580,Left,Pressed,1350,12
1717,Left,Released,1350,12
1804,NoButton,Move,1350,13
1812,NoButton,Move,1350,15
1820,NoButton,Move,1349,15
1827,NoButton,Move,1349,16
1835,NoButton,Move,1348,17
1843,NoButton,Move,1348,19
1851,NoButton,Move,1347,19
1861,NoButton,Move,1346,21
1867,NoButton,Move,1346,23
1876,NoButton,Move,1344,25
1883,NoButton,Move,1344,27
1889,NoButton,Move,1341,29
1897,NoButton,Move,1341,31
1905,NoButton,Move,1338,34
1913,NoButton,Move,1336,37
1921,NoButton,Move,1333,42
1929,NoButton,Move,1330,46
1937,NoButton,Move,1326,54
1945,NoButton,Move,1322,60
1953,NoButton,Move,1318,66
1961,NoButton,Move,1314,73
1969,NoButton,Move,1307,80
1977,NoButton,Move,1301,89
1985,NoButton,Move,1294,98
1993,NoButton,Move,1289,106
2001,NoButton,Move,1282,115
2005,NoButton,Move,1277,122
2015,NoButton,Move,1273,128
2023,NoButton,Move,1269,137
2028,NoButton,Move,1265,143
2036,NoButton,Move,1261,150
2044,NoButton,Move,1257,159
2052,NoButton,Move,1252,166
2060,NoButton,Move,1248,176
2068,NoButton,Move,1242,184
2076,NoButton,Move,1235,193
2084,NoButton,Move,1227,203
2092,NoButton,Move,1219,213
2100,NoButton,Move,1211,222
2108,NoButton,Move,1197,233
2119,NoButton,Move,1178,245
2125,NoButton,Move,1159,258
2133,NoButton,Move,1140,269
2141,NoButton,Move,1124,279
2149,NoButton,Move,1112,284
2157,NoButton,Move,1100,290
2165,NoButton,Move,1087,294
2173,NoButton,Move,1075,300
2181,NoButton,Move,1064,306
2189,NoButton,Move,1054,310
2197,NoButton,Move,1046,314
2205,NoButton,Move,1036,318
2213,NoButton,Move,1026,323
2221,NoButton,Move,1015,328
2229,NoButton,Move,1005,332
2237,NoButton,Move,993,334
2241,NoButton,Move,981,335
2249,NoButton,Move,969,336
2257,NoButton,Move,958,337
2265,NoButton,Move,949,338
2273,NoButton,Move,941,339
2281,NoButton,Move,933,340
2289,NoButton,Move,927,341
2297,NoButton,Move,924,342
2305,NoButton,Move,920,343
2315,NoButton,Move,917,343
2323,NoButton,Move,913,344
2329,NoButton,Move,910,345
2337,NoButton,Move,907,346
2345,NoButton,Move,904,346
2353,NoButton,Move,901,347
2361,NoButton,Move,896,347
2369,NoButton,Move,892,347
2377,NoButton,Move,889,347
2385,NoButton,Move,886,347
2393,NoButton,Move,883,347
2401,NoButton,Move,880,347
2409,NoButton,Move,878,347
2417,NoButton,Move,877,346
2425,NoButton,Move,876,346
2433,NoButton,Move,876,345
2441,NoButton,Move,875,344
2449,NoButton,Move,874,344
2457,NoButton,Move,873,343
2465,NoButton,Move,872,342
2469,NoButton,Move,871,341
2477,NoButton,Move,869,340
2485,NoButton,Move,867,337
2518,NoButton,Move,865,335
2518,NoButton,Move,857,328
2519,NoButton,Move,854,324
2527,NoButton,Move,850,321
2533,NoButton,Move,847,317
2541,NoButton,Move,844,314
2549,NoButton,Move,840,310
2557,NoButton,Move,838,306
2565,NoButton,Move,835,303
2573,NoButton,Move,833,300
2581,NoButton,Move,831,297
2589,NoButton,Move,830,294
2597,NoButton,Move,829,291
2605,NoButton,Move,827,288
2613,NoButton,Move,824,284
2621,NoButton,Move,824,281
2628,NoButton,Move,822,279
2637,NoButton,Move,821,277
2645,NoButton,Move,820,274
2653,NoButton,Move,819,273
2661,NoButton,Move,819,272
2669,NoButton,Move,818,272
2685,NoButton,Move,818,271
2701,NoButton,Move,818,271
2705,NoButton,Move,818,270
2715,NoButton,Move,818,270
2723,NoButton,Move,818,269
2728,NoButton,Move,818,268
2736,NoButton,Move,817,268
2744,NoButton,Move,817,267
2752,NoButton,Move,817,267
2760,NoButton,Move,817,266
2768,NoButton,Move,817,265
2776,NoButton,Move,817,264
2784,NoButton,Move,817,264
2792,NoButton,Move,817,263
2800,NoButton,Move,817,263
2808,NoButton,Move,817,262
3004,NoButton,Move,816,262
3012,NoButton,Move,807,264
3024,NoButton,Move,800,265
3029,NoButton,Move,792,265
3037,NoButton,Move,783,264
3045,NoButton,Move,773,262
3053,NoButton,Move,760,261
3061,NoButton,Move,745,259
3069,NoButton,Move,728,254
3077,NoButton,Move,715,251
3085,NoButton,Move,704,247
3093,NoButton,Move,696,246
3101,NoButton,Move,690,246
3109,NoButton,Move,686,246
3118,NoButton,Move,685,246
3126,NoButton,Move,683,246
3133,NoButton,Move,682,247
3141,NoButton,Move,682,247
3149,NoButton,Move,681,247
3157,NoButton,Move,680,248
3165,NoButton,Move,680,248
3177,NoButton,Move,679,248
3289,NoButton,Move,679,248
3297,NoButton,Move,678,249
3305,NoButton,Move,677,249
3313,NoButton,Move,676,250
3321,NoButton,Move,674,250
3329,NoButton,Move,673,250
3337,NoButton,Move,672,250
3345,NoButton,Move,670,250
3353,NoButton,Move,667,249
3361,NoButton,Move,665,248
3369,NoButton,Move,663,247
3377,NoButton,Move,661,247
3385,NoButton,Move,660,246
3393,NoButton,Move,660,246
3401,NoButton,Move,659,246
3405,NoButton,Move,659,245
3613,NoButton,Move,657,245
3621,NoButton,Move,654,247
3629,NoButton,Move,652,248
3637,NoButton,Move,651,249
3645,NoButton,Move,649,250
3649,NoButton,Move,649,250
3657,NoButton,Move,648,251
3665,NoButton,Move,648,251
3673,NoButton,Move,648,251
3769,Left,Pressed,648,251
3873,Left,Released,648,251
