client timestamp,button,state,x,y
65,NoButton,Move,1170,743
79,NoButton,Move,1172,742
87,NoButton,Move,1174,742
95,NoButton,Move,1176,742
103,NoButton,Move,1179,741
111,NoButton,Move,1182,741
119,NoButton,Move,1185,740
127,NoButton,Move,1189,740
133,NoButton,Move,1195,740
141,NoButton,Move,1200,739
149,NoButton,Move,1206,739
157,NoButton,Move,1214,739
165,NoButton,Move,1220,739
173,NoButton,Move,1227,739
181,NoButton,Move,1233,739
190,NoButton,Move,1241,739
197,NoButton,Move,1246,739
205,NoButton,Move,1253,739
214,NoButton,Move,1261,739
221,NoButton,Move,1266,739
229,NoButton,Move,1274,739
237,NoButton,Move,1281,739
245,NoButton,Move,1289,739
251,NoButton,Move,1296,739
259,NoButton,Move,1303,739
267,NoButton,Move,1308,739
275,NoButton,Move,1312,739
283,NoButton,Move,1315,739
291,NoButton,Move,1317,739
299,NoButton,Move,1320,739
307,NoButton,Move,1321,738
316,NoButton,Move,1322,738
324,NoButton,Move,1323,737
331,NoButton,Move,1323,737
339,NoButton,Move,1324,736
348,NoButton,Move,1325,736
355,NoButton,Move,1325,736
363,NoButton,Move,1326,735
372,NoButton,Move,1326,734
379,NoButton,Move,1327,734
385,NoButton,Move,1327,733
393,NoButton,Move,1328,733
401,NoButton,Move,1328,732
409,NoButton,Move,1329,732
417,NoButton,Move,1330,731
425,NoButton,Move,1330,730
433,NoButton,Move,1331,730
441,NoButton,Move,1331,729
449,NoButton,Move,1332,729
457,NoButton,Move,1332,728
465,NoButton,Move,1333,728
473,NoButton,Move,1334,727
481,NoButton,Move,1334,727
489,NoButton,Move,1335,727
497,NoButton,Move,1335,726
503,NoButton,Move,1336,725
511,NoButton,Move,1336,725
519,NoButton,Move,1337,724
527,NoButton,Move,1338,724
535,NoButton,Move,1338,723
543,NoButton,Move,1339,723
551,NoButton,Move,1340,722
559,NoButton,Move,1341,721
567,NoButton,Move,1342,721
575,NoButton,Move,1342,720
583,NoButton,Move,1343,720
