client timestamp,button,state,x,y
3890,NoButton,Move,1058,609
3891,NoButton,Move,1041,612
3891,NoButton,Move,1007,622
3891,NoButton,Move,963,640
3892,NoButton,Move,907,664
3894,NoButton,Move,849,688
3894,NoButton,Move,795,712
3923,NoButton,Move,731,740
3923,NoButton,Move,663,768
3923,NoButton,Move,591,794
3923,NoButton,Move,521,810
4315,NoButton,Move,457,826
4315,NoButton,Move,399,844
4316,NoButton,Move,345,856
4316,NoButton,Move,297,868
4316,NoButton,Move,257,880
4317,NoButton,Move,227,884
4317,NoButton,Move,207,888
4317,NoButton,Move,193,892
4318,NoButton,Move,187,894
4318,NoButton,Move,185,896
4318,NoButton,Move,186,901
4319,NoButton,Move,201,928
4319,NoButton,Move,227,958
4319,NoButton,Move,257,976
4320,NoButton,Move,289,990
4320,NoButton,Move,321,998
4320,NoButton,Move,349,1004
4321,NoButton,Move,369,1008
4321,NoButton,Move,377,1008
4321,NoButton,Move,376,1008
4322,NoButton,Move,375,1008
4322,NoButton,Move,375,1009
4322,NoButton,Move,378,1011
4322,NoButton,Move,387,1017
4322,NoButton,Move,404,1031
4323,NoButton,Move,427,1046
4323,NoButton,Move,453,1062
4323,NoButton,Move,477,1074
4323,NoButton,Move,495,1079
4360,NoButton,Move,513,1079
4360,NoButton,Move,529,1079
4361,NoButton,Move,547,1079
4362,NoButton,Move,571,1079
4362,NoButton,Move,603,1079
4368,NoButton,Move,633,1079
4376,NoButton,Move,655,1079
4384,NoButton,Move,669,1079
4392,NoButton,Move,677,1079
4400,NoButton,Move,679,1079
4420,NoButton,Move,679,1077
4428,NoButton,Move,678,1075
4436,NoButton,Move,676,1072
4442,NoButton,Move,674,1070
4450,NoButton,Move,672,1068
4458,NoButton,Move,672,1066
4466,NoButton,Move,671,1064
4474,NoButton,Move,671,1062
4482,NoButton,Move,671,1059
4490,NoButton,Move,671,1056
4500,NoButton,Move,672,1054
4506,NoButton,Move,673,1052
4517,NoButton,Move,674,1050
4523,NoButton,Move,676,1048
4529,NoButton,Move,678,1045
4536,NoButton,Move,680,1043
4544,NoButton,Move,682,1040
4552,NoButton,Move,684,1036
4560,NoButton,Move,686,1033
4568,NoButton,Move,688,1031
4576,NoButton,Move,689,1030
4584,NoButton,Move,689,1029
4650,NoButton,Move,688,1029
4666,NoButton,Move,688,1029
4674,NoButton,Move,686,1029
4680,NoButton,Move,684,1029
4688,NoButton,Move,682,1029
4696,NoButton,Move,680,1030
4704,NoButton,Move,678,1031
4712,NoButton,Move,676,1033
4721,NoButton,Move,674,1034
4728,NoButton,Move,672,1036
4737,NoButton,Move,670,1038
4744,NoButton,Move,668,1040
4754,NoButton,Move,667,1041
4760,NoButton,Move,665,1042
4766,NoButton,Move,663,1042
4774,NoButton,Move,662,1042
4782,NoButton,Move,661,1042
4790,NoButton,Move,660,1042
4798,NoButton,Move,659,1041
4806,NoButton,Move,658,1041
4822,NoButton,Move,657,1041
4831,NoButton,Move,655,1041
4838,NoButton,Move,653,1041
4844,NoButton,Move,649,1041
4855,NoButton,Move,645,1041
4860,NoButton,Move,642,1041
4871,NoButton,Move,640,1041
4876,NoButton,Move,638,1041
4892,NoButton,Move,637,1041
4955,NoButton,Move,636,1040
4998,NoButton,Move,636,1039
5154,NoButton,Move,636,1038
5163,Left,Pressed,636,1038
5267,Left,Released,636,1038
5311,NoButton,Move,636,1038
5322,NoButton,Move,637,1038
5330,NoButton,Move,638,1035
5336,NoButton,Move,642,1027
5345,NoButton,Move,645,1018
5356,NoButton,Move,650,1004
5361,NoButton,Move,660,981
5377,NoButton,Move,670,946
5378,NoButton,Move,684,904
5385,NoButton,Move,700,852
5393,NoButton,Move,720,800
5406,NoButton,Move,744,748
5409,NoButton,Move,762,704
5415,NoButton,Move,782,664
5427,NoButton,Move,798,634
5435,NoButton,Move,812,612
5443,NoButton,Move,824,598
5446,NoButton,Move,832,588
5456,NoButton,Move,836,582
5466,NoButton,Move,836,579
9099,NoButton,Move,835,578
9105,NoButton,Move,833,572
9112,NoButton,Move,830,562
9120,NoButton,Move,827,546
9128,NoButton,Move,816,527
9138,NoButton,Move,799,496
9144,NoButton,Move,779,464
9152,NoButton,Move,753,430
