client timestamp,button,state,x,y
36,Left,Pressed,915,523
129,Left,Released,915,523
2230,NoButton,Move,918,520
2231,NoButton,Move,925,512
2232,NoButton,Move,941,486
2233,NoButton,Move,959,452
2234,NoButton,Move,977,418
2235,NoButton,Move,997,380
2373,NoButton,Move,1017,336
2374,NoButton,Move,1037,296
2374,NoButton,Move,1057,262
2374,NoButton,Move,1071,228
2375,NoButton,Move,1079,194
2375,NoButton,Move,1083,168
2375,NoButton,Move,1079,150
2376,NoButton,Move,1073,138
2376,NoButton,Move,1061,128
2376,NoButton,Move,1052,119
2377,NoButton,Move,1039,107
2377,NoButton,Move,1019,97
2377,NoButton,Move,997,86
2378,NoButton,Move,970,72
2378,NoButton,Move,938,54
2378,NoButton,Move,900,40
2379,NoButton,Move,854,30
2379,NoButton,Move,800,24
2435,NoButton,Move,742,22
2436,NoButton,Move,686,18
2436,NoButton,Move,626,18
2436,NoButton,Move,562,20
2437,NoButton,Move,500,20
2437,NoButton,Move,436,24
2437,NoButton,Move,376,26
2438,NoButton,Move,320,30
2475,NoButton,Move,272,34
2475,NoButton,Move,236,36
2475,NoButton,Move,216,36
2476,NoButton,Move,210,32
2476,NoButton,Move,210,29
2553,NoButton,Move,211,26
2553,NoButton,Move,217,20
2553,NoButton,Move,228,10
2553,NoButton,Move,251,0
2553,NoButton,Move,279,0
2554,NoButton,Move,319,0
2554,NoButton,Move,361,0
2554,NoButton,Move,413,0
2554,NoButton,Move,461,0
2554,NoButton,Move,503,0
2604,NoButton,Move,539,0
2604,NoButton,Move,569,0
2604,NoButton,Move,589,0
2604,NoButton,Move,597,0
2637,NoButton,Move,594,0
2637,NoButton,Move,587,2
2637,NoButton,Move,573,8
2638,NoButton,Move,548,19
2655,NoButton,Move,514,31
2656,NoButton,Move,476,43
2656,NoButton,Move,434,53
2877,NoButton,Move,390,63
2877,NoButton,Move,342,71
2878,NoButton,Move,298,79
2878,NoButton,Move,256,87
2878,NoButton,Move,220,93
2879,NoButton,Move,190,95
2879,NoButton,Move,174,97
2879,NoButton,Move,170,97
2880,NoButton,Move,171,97
2880,NoButton,Move,175,95
2880,NoButton,Move,189,88
2880,NoButton,Move,218,76
2881,NoButton,Move,252,64
2881,NoButton,Move,296,58
2881,NoButton,Move,346,54
2881,NoButton,Move,408,52
2882,NoButton,Move,476,54
2882,NoButton,Move,544,54
2882,NoButton,Move,620,54
2882,NoButton,Move,694,56
2883,NoButton,Move,766,64
2883,NoButton,Move,826,68
2883,NoButton,Move,880,72
2883,NoButton,Move,928,76
2884,NoButton,Move,966,80
2884,NoButton,Move,1000,82
2884,NoButton,Move,1034,86
2885,NoButton,Move,1066,88
2885,NoButton,Move,1098,92
3103,NoButton,Move,1132,94
3103,NoButton,Move,1166,96
3103,NoButton,Move,1202,100
3104,NoButton,Move,1238,104
3104,NoButton,Move,1280,116
3104,NoButton,Move,1324,132
3105,NoButton,Move,1368,148
3105,NoButton,Move,1410,160
3105,NoButton,Move,1446,172
3106,NoButton,Move,1478,188
3106,NoButton,Move,1512,202
3106,NoButton,Move,1540,218
3106,NoButton,Move,1560,232
3107,NoButton,Move,1576,246
3107,NoButton,Move,1592,260
3107,NoButton,Move,1604,274
3107,NoButton,Move,1612,284
3108,NoButton,Move,1616,294
3108,NoButton,Move,1618,300
3108,NoButton,Move,1618,303
3108,NoButton,Move,1618,305
3109,NoButton,Move,1618,307
3109,NoButton,Move,1617,309
3109,NoButton,Move,1616,310
3109,NoButton,Move,1615,312
3110,NoButton,Move,1614,313
3110,NoButton,Move,1614,314
3110,NoButton,Move,1613,314
3156,NoButton,Move,1613,315
3230,NoButton,Move,1610,314
3231,NoButton,Move,1599,312
3232,NoButton,Move,1578,306
3233,NoButton,Move,1546,296
3234,NoButton,Move,1512,286
3234,NoButton,Move,1476,280
3235,NoButton,Move,1434,272
3257,NoButton,Move,1390,262
3257,NoButton,Move,1346,250
3257,NoButton,Move,1306,240
3572,NoButton,Move,1276,234
3572,NoButton,Move,1254,230
3572,NoButton,Move,1236,226
3572,NoButton,Move,1224,224
3572,NoButton,Move,1218,220
3572,NoButton,Move,1217,220
3859,NoButton,Move,1217,221
3859,NoButton,Move,1217,222
3859,NoButton,Move,1219,228
3860,NoButton,Move,1222,234
3860,NoButton,Move,1224,244
4029,NoButton,Move,1226,254
4030,NoButton,Move,1229,265
4030,NoButton,Move,1232,277
4031,NoButton,Move,1235,292
4031,NoButton,Move,1238,309
4031,NoButton,Move,1241,325
4031,NoButton,Move,1245,340
4032,NoButton,Move,1248,355
4032,NoButton,Move,1251,366
4032,NoButton,Move,1254,378
4032,NoButton,Move,1258,389
4033,NoButton,Move,1261,400
4033,NoButton,Move,1263,410
4033,NoButton,Move,1265,420
4033,NoButton,Move,1266,429
4033,NoButton,Move,1266,434
4033,NoButton,Move,1268,437
4033,NoButton,Move,1268,440
4034,NoButton,Move,1269,440
4034,Left,Pressed,1269,440
4149,Left,Released,1269,440
4232,NoButton,Move,1268,440
4360,NoButton,Move,1267,442
4360,NoButton,Move,1261,450
4361,NoButton,Move,1251,464
4361,NoButton,Move,1242,482
4363,NoButton,Move,1229,507
4363,NoButton,Move,1214,538
4363,NoButton,Move,1194,570
4363,NoButton,Move,1178,602
4363,NoButton,Move,1160,634
4363,NoButton,Move,1142,662
4363,NoButton,Move,1124,688
4363,NoButton,Move,1108,712
4363,NoButton,Move,1096,728
4364,NoButton,Move,1084,744
4364,NoButton,Move,1078,756
4364,NoButton,Move,1074,768
4460,NoButton,Move,1070,776
4460,NoButton,Move,1066,782
4461,NoButton,Move,1064,788
4461,NoButton,Move,1062,796
4461,NoButton,Move,1060,806
4461,NoButton,Move,1058,818
4462,NoButton,Move,1056,827
4462,NoButton,Move,1054,833
4462,NoButton,Move,1053,838
4462,NoButton,Move,1051,841
4463,NoButton,Move,1051,844
4463,NoButton,Move,1051,845
4589,NoButton,Move,1051,846
4589,NoButton,Move,1052,847
4589,NoButton,Move,1055,849
4589,NoButton,Move,1059,851
4589,NoButton,Move,1063,853
4589,NoButton,Move,1067,854
4589,NoButton,Move,1073,856
4629,NoButton,Move,1079,857
4629,NoButton,Move,1085,859
4630,NoButton,Move,1091,861
4630,NoButton,Move,1097,863
4630,NoButton,Move,1102,865
4630,NoButton,Move,1107,867
4681,NoButton,Move,1111,869
4681,NoButton,Move,1114,871
4681,NoButton,Move,1116,873
4681,NoButton,Move,1121,875
4681,NoButton,Move,1124,878
4681,NoButton,Move,1129,880
4695,NoButton,Move,1134,883
4695,NoButton,Move,1139,885
4960,NoButton,Move,1146,888
4960,NoButton,Move,1151,890
4961,NoButton,Move,1157,893
4961,NoButton,Move,1162,895
4961,NoButton,Move,1165,897
4961,NoButton,Move,1170,899
4961,NoButton,Move,1172,900
4961,NoButton,Move,1174,901
4961,NoButton,Move,1177,901
4961,NoButton,Move,1178,901
4961,NoButton,Move,1179,901
4961,NoButton,Move,1180,901
5562,NoButton,Move,1179,900
5574,NoButton,Move,1177,899
5605,NoButton,Move,1176,899
6163,NoButton,Move,1175,897
6164,NoButton,Move,1174,895
6164,NoButton,Move,1173,891
6164,NoButton,Move,1171,883
6164,NoButton,Move,1169,873
6165,NoButton,Move,1166,863
6229,NoButton,Move,1163,848
6230,NoButton,Move,1160,830
6231,NoButton,Move,1156,811
6231,NoButton,Move,1153,793
6232,NoButton,Move,1151,773
6233,NoButton,Move,1149,751
6235,NoButton,Move,1149,734
6235,NoButton,Move,1147,721
6235,NoButton,Move,1145,708
6263,NoButton,Move,1143,699
6263,NoButton,Move,1140,690
6263,NoButton,Move,1138,685
6280,NoButton,Move,1138,682
6280,NoButton,Move,1138,680
6281,NoButton,Move,1136,678
6718,NoButton,Move,1139,675
6725,NoButton,Move,1145,665
6733,NoButton,Move,1150,656
6740,NoButton,Move,1154,651
6748,NoButton,Move,1156,646
6756,NoButton,Move,1159,642
6765,NoButton,Move,1162,638
6772,NoButton,Move,1164,635
6780,NoButton,Move,1165,633
6788,NoButton,Move,1167,632
6795,NoButton,Move,1167,630
6905,NoButton,Move,1166,631
6908,NoButton,Move,1158,638
6916,NoButton,Move,1143,649
