client timestamp,button,state,x,y
16,NoButton,Move,1126,626
22,NoButton,Move,1126,626
33,NoButton,Move,1127,626
201,NoButton,Move,1128,626
217,NoButton,Move,1128,626
223,NoButton,Move,1128,627
263,NoButton,Move,1128,627
411,NoButton,Move,1128,627
539,NoButton,Move,1128,628
551,NoButton,Move,1129,628
571,NoButton,Move,1129,628
591,NoButton,Move,1129,628
607,NoButton,Move,1130,628
625,NoButton,Move,1130,629
633,NoButton,Move,1130,629
641,NoButton,Move,1130,629
649,NoButton,Move,1130,629
723,NoButton,Move,1130,629
743,NoButton,Move,1130,630
755,NoButton,Move,1130,631
781,NoButton,Move,1130,630
805,NoButton,Move,1131,630
813,NoButton,Move,1132,630
833,NoButton,Move,1133,630
841,NoButton,Move,1133,629
847,NoButton,Move,1133,631
855,NoButton,Move,1133,632
863,NoButton,Move,1133,633
871,NoButton,Move,1134,635
883,NoButton,Move,1135,635
903,NoButton,Move,1135,634
930,NoButton,Move,1135,635
937,NoButton,Move,1136,635
945,NoButton,Move,1137,635
953,NoButton,Move,1137,636
961,NoButton,Move,1138,637
974,NoButton,Move,1138,638
1008,NoButton,Move,1138,639
1015,NoButton,Move,1139,640
1031,NoButton,Move,1140,640
1097,NoButton,Move,1140,641
1113,NoButton,Move,1140,642
1121,NoButton,Move,1141,642
1153,NoButton,Move,1141,643
1305,NoButton,Move,1141,642
1375,NoButton,Move,1142,642
1391,NoButton,Move,1142,642
1401,NoButton,Move,1142,643
1524,NoButton,Move,1142,643
2291,NoButton,Move,1142,643
2292,NoButton,Move,1142,643
2292,NoButton,Move,1144,642
2293,NoButton,Move,1144,641
2293,NoButton,Move,1144,640
2793,NoButton,Move,1144,641
2793,NoButton,Move,1144,642
2793,NoButton,Move,1145,642
2793,NoButton,Move,1145,643
2794,NoButton,Move,1147,643
2794,NoButton,Move,1149,644
2795,NoButton,Move,1150,644
2795,NoButton,Move,1151,644
2795,NoButton,Move,1151,644
2796,NoButton,Move,1151,644
2822,NoButton,Move,1151,645
2823,NoButton,Move,1152,644
2893,NoButton,Move,1152,644
2893,NoButton,Move,1153,644
2894,NoButton,Move,1153,643
3494,NoButton,Move,1153,644
3495,NoButton,Move,1153,644
3495,NoButton,Move,1153,643
3495,NoButton,Move,1153,644
3496,NoButton,Move,1153,646
3496,NoButton,Move,1153,647
3496,NoButton,Move,1153,646
3823,NoButton,Move,1154,645
3824,NoButton,Move,1154,646
3825,NoButton,Move,1154,645
3827,NoButton,Move,1154,646
3828,NoButton,Move,1154,647
3828,NoButton,Move,1155,647
3828,NoButton,Move,1155,646
3829,NoButton,Move,1155,647
3829,NoButton,Move,1155,646
3830,NoButton,Move,1155,647
7603,NoButton,Move,1155,648
7603,NoButton,Move,1155,647
7604,NoButton,Move,1155,648
7604,NoButton,Move,1155,649
7604,NoButton,Move,1156,649
7604,NoButton,Move,1156,648
7605,NoButton,Move,1156,649
7605,NoButton,Move,1156,649
7605,NoButton,Move,1156,649
7605,NoButton,Move,1157,649
7606,NoButton,Move,1157,650
7703,NoButton,Move,1157,650
7823,NoButton,Move,1158,649
7824,NoButton,Move,1158,650
7824,NoButton,Move,1158,651
7825,NoButton,Move,1159,651
7825,NoButton,Move,1159,650
8204,NoButton,Move,1160,650
8205,NoButton,Move,1160,650
8205,NoButton,Move,1161,650
8206,NoButton,Move,1161,651
8305,NoButton,Move,1161,651
8305,NoButton,Move,1162,651
8806,NoButton,Move,1162,651
8806,NoButton,Move,1163,652
8807,NoButton,Move,1163,653
8807,NoButton,Move,1164,653
8807,NoButton,Move,1164,653
8808,NoButton,Move,1165,653
8808,NoButton,Move,1165,652
8808,NoButton,Move,1165,653
8906,NoButton,Move,1165,654
9128,NoButton,Move,1165,654
9129,NoButton,Move,1165,654
9129,NoButton,Move,1165,654
9129,NoButton,Move,1166,654
10009,NoButton,Move,1166,654
10009,NoButton,Move,1166,653
11195,NoButton,Move,1166,652
11196,NoButton,Move,1166,653
11197,NoButton,Move,1166,654
11197,NoButton,Move,1167,654
11702,NoButton,Move,1167,653
11702,NoButton,Move,1168,654
11703,NoButton,Move,1169,655
11703,NoButton,Move,1169,656
11703,NoButton,Move,1169,658
11703,NoButton,Move,1169,659
11704,NoButton,Move,1169,660
11704,NoButton,Move,1171,657
11705,NoButton,Move,1172,655
11705,NoButton,Move,1172,656
11705,NoButton,Move,1173,655
11705,NoButton,Move,1173,654
11706,NoButton,Move,1173,656
11706,NoButton,Move,1173,658
11706,NoButton,Move,1173,659
11707,NoButton,Move,1174,659
11707,NoButton,Move,1174,658
11707,NoButton,Move,1174,659
11707,NoButton,Move,1173,658
11708,NoButton,Move,1167,658
11708,NoButton,Move,1166,656
11708,NoButton,Move,1163,653
11708,NoButton,Move,1152,646
11709,NoButton,Move,1120,627
11709,NoButton,Move,1078,599
11709,NoButton,Move,1024,563
11710,NoButton,Move,958,527
11710,NoButton,Move,878,475
11710,NoButton,Move,794,429
11812,NoButton,Move,742,397
11812,NoButton,Move,716,371
11813,NoButton,Move,704,363
11813,NoButton,Move,705,363
11813,NoButton,Move,708,362
11813,NoButton,Move,711,361
11813,NoButton,Move,713,361
11813,NoButton,Move,715,361
11813,NoButton,Move,715,363
11913,NoButton,Move,716,363
11913,NoButton,Move,722,364
11914,NoButton,Move,756,366
11914,NoButton,Move,802,362
11914,NoButton,Move,846,358
12414,NoButton,Move,884,348
12414,NoButton,Move,918,344
12415,NoButton,Move,950,354
12415,NoButton,Move,984,382
12415,NoButton,Move,1028,418
