client timestamp,button,state,x,y
3464,NoButton,Move,959,539
3464,NoButton,Move,951,534
3464,NoButton,Move,934,522
3465,NoButton,Move,916,510
3467,NoButton,Move,900,504
3467,NoButton,Move,891,504
3467,NoButton,Move,895,503
3467,NoButton,Move,924,486
3467,NoButton,Move,960,464
3468,NoButton,Move,996,434
3468,NoButton,Move,1042,400
3468,NoButton,Move,1096,362
3468,NoButton,Move,1156,324
3468,NoButton,Move,1214,290
3468,NoButton,Move,1268,254
3468,NoButton,Move,1316,220
3483,NoButton,Move,1352,190
3483,NoButton,Move,1378,158
3524,NoButton,Move,1400,136
3525,NoButton,Move,1414,122
3525,NoButton,Move,1426,110
3525,NoButton,Move,1432,104
3525,NoButton,Move,1436,100
3533,NoButton,Move,1436,98
3603,NoButton,Move,1436,97
3603,NoButton,Move,1436,94
3604,NoButton,Move,1436,92
3604,NoButton,Move,1435,92
3604,NoButton,Move,1429,94
3604,NoButton,Move,1415,98
3604,NoButton,Move,1396,101
3605,NoButton,Move,1374,103
3605,NoButton,Move,1353,99
3617,NoButton,Move,1333,93
3651,NoButton,Move,1320,81
3651,NoButton,Move,1316,71
3652,NoButton,Move,1316,60
3652,NoButton,Move,1319,51
3654,NoButton,Move,1322,43
3714,NoButton,Move,1325,36
3714,NoButton,Move,1327,32
3714,NoButton,Move,1330,30
3715,NoButton,Move,1331,29
3715,NoButton,Move,1333,29
3715,NoButton,Move,1335,32
3715,NoButton,Move,1342,44
3716,NoButton,Move,1352,71
3729,NoButton,Move,1360,107
3729,NoButton,Move,1366,143
3738,NoButton,Move,1366,185
3753,NoButton,Move,1362,225
3754,NoButton,Move,1358,259
3832,NoButton,Move,1350,285
3832,NoButton,Move,1346,303
3833,NoButton,Move,1342,313
3833,NoButton,Move,1340,315
3833,NoButton,Move,1340,314
3834,NoButton,Move,1341,309
3834,NoButton,Move,1344,301
3834,NoButton,Move,1348,288
3835,NoButton,Move,1356,274
3971,NoButton,Move,1366,259
3972,NoButton,Move,1381,242
3972,NoButton,Move,1397,226
3972,NoButton,Move,1413,206
3972,NoButton,Move,1434,191
3972,NoButton,Move,1460,175
3973,NoButton,Move,1492,163
3973,NoButton,Move,1524,151
3973,NoButton,Move,1560,141
3973,NoButton,Move,1590,141
3973,NoButton,Move,1610,151
3974,NoButton,Move,1616,167
3974,NoButton,Move,1614,191
3974,NoButton,Move,1604,221
3974,NoButton,Move,1584,259
3974,NoButton,Move,1550,297
3975,NoButton,Move,1506,329
3975,NoButton,Move,1462,357
4189,NoButton,Move,1420,375
4190,NoButton,Move,1368,379
4190,NoButton,Move,1316,385
4191,NoButton,Move,1268,389
4191,NoButton,Move,1234,393
4192,NoButton,Move,1216,397
4193,NoButton,Move,1216,400
4193,NoButton,Move,1237,402
4193,NoButton,Move,1279,402
4193,NoButton,Move,1343,404
4194,NoButton,Move,1413,408
4194,NoButton,Move,1489,408
4194,NoButton,Move,1565,402
4194,NoButton,Move,1641,400
4194,NoButton,Move,1709,400
