client timestamp,button,state,x,y
40,Left,Pressed,838,426
176,Left,Released,838,426
285,NoButton,Move,838,427
293,NoButton,Move,841,427
301,NoButton,Move,842,428
309,NoButton,Move,845,425
315,NoButton,Move,851,416
323,NoButton,Move,858,405
331,NoButton,Move,868,395
709,NoButton,Move,868,394
815,NoButton,Move,865,394
823,NoButton,Move,850,397
831,NoButton,Move,822,401
839,NoButton,Move,798,407
847,NoButton,Move,776,411
855,NoButton,Move,760,415
861,NoButton,Move,746,419
869,NoButton,Move,736,423
877,NoButton,Move,728,425
885,NoButton,Move,717,426
893,NoButton,Move,708,428
901,NoButton,Move,698,432
909,NoButton,Move,688,433
917,NoButton,Move,676,435
925,NoButton,Move,662,438
933,NoButton,Move,651,442
939,NoButton,Move,641,445
947,NoButton,Move,636,448
955,NoButton,Move,631,453
963,NoButton,Move,628,457
981,NoButton,Move,626,460
982,NoButton,Move,623,462
987,NoButton,Move,619,465
995,NoButton,Move,616,467
1003,NoButton,Move,611,469
1010,NoButton,Move,606,469
1017,NoButton,Move,601,470
1026,NoButton,Move,599,470
1034,NoButton,Move,597,470
1057,NoButton,Move,598,469
1066,NoButton,Move,597,469
1073,NoButton,Move,594,468
1081,NoButton,Move,587,468
1090,NoButton,Move,577,468
1095,NoButton,Move,563,469
1103,NoButton,Move,540,473
1112,NoButton,Move,510,478
1119,NoButton,Move,475,482
1127,NoButton,Move,441,488
1135,NoButton,Move,413,494
1144,NoButton,Move,393,498
1151,NoButton,Move,385,502
1159,NoButton,Move,381,508
1167,NoButton,Move,381,513
1173,NoButton,Move,381,518
1181,NoButton,Move,381,524
1189,NoButton,Move,383,530
1197,NoButton,Move,385,534
1206,NoButton,Move,388,536
1215,NoButton,Move,390,538
1222,NoButton,Move,392,540
1229,NoButton,Move,392,541
1239,NoButton,Move,393,541
1252,NoButton,Move,393,540
1260,NoButton,Move,392,538
1268,NoButton,Move,390,536
1276,NoButton,Move,388,535
1283,NoButton,Move,387,533
1291,NoButton,Move,386,531
1300,NoButton,Move,386,530
1307,NoButton,Move,386,528
1316,NoButton,Move,386,526
1323,NoButton,Move,386,524
1329,NoButton,Move,386,523
