client timestamp,button,state,x,y
140,NoButton,Move,1018,616
155,NoButton,Move,1014,613
162,NoButton,Move,1001,606
170,NoButton,Move,981,601
178,NoButton,Move,964,598
184,NoButton,Move,950,595
193,NoButton,Move,938,591
200,NoButton,Move,928,586
208,NoButton,Move,914,577
216,NoButton,Move,894,565
224,NoButton,Move,870,554
232,NoButton,Move,844,543
240,NoButton,Move,818,535
246,NoButton,Move,793,529
254,NoButton,Move,773,525
262,NoButton,Move,759,519
270,NoButton,Move,751,515
279,NoButton,Move,745,511
286,NoButton,Move,741,508
294,NoButton,Move,739,504
302,NoButton,Move,737,504
324,NoButton,Move,737,502
352,Left,Pressed,737,502
422,Left,Released,737,502
430,NoButton,Move,738,501
470,NoButton,Move,740,499
476,NoButton,Move,747,488
484,NoButton,Move,757,477
492,NoButton,Move,763,468
500,NoButton,Move,771,459
508,NoButton,Move,779,446
516,NoButton,Move,789,432
524,NoButton,Move,807,407
532,NoButton,Move,829,375
540,NoButton,Move,857,339
548,NoButton,Move,891,299
556,NoButton,Move,923,259
562,NoButton,Move,953,225
570,NoButton,Move,977,193
578,NoButton,Move,997,163
586,NoButton,Move,1013,139
594,NoButton,Move,1029,123
602,NoButton,Move,1043,111
610,NoButton,Move,1057,99
618,NoButton,Move,1067,91
626,NoButton,Move,1073,83
632,NoButton,Move,1073,81
762,NoButton,Move,1068,84
770,NoButton,Move,1039,97
778,NoButton,Move,999,113
786,NoButton,Move,945,125
792,NoButton,Move,871,127
800,NoButton,Move,791,121
810,NoButton,Move,711,115
816,NoButton,Move,627,107
824,NoButton,Move,537,93
832,NoButton,Move,447,85
840,NoButton,Move,371,79
848,NoButton,Move,301,71
856,NoButton,Move,239,61
864,NoButton,Move,191,51
870,NoButton,Move,153,43
878,NoButton,Move,131,39
886,NoButton,Move,121,35
894,NoButton,Move,117,31
902,NoButton,Move,117,29
910,NoButton,Move,117,27
918,NoButton,Move,118,25
926,NoButton,Move,120,23
934,NoButton,Move,121,21
942,NoButton,Move,122,20
948,NoButton,Move,124,19
956,NoButton,Move,125,18
1008,NoButton,Move,126,15
1016,NoButton,Move,127,12
1022,NoButton,Move,127,10
1030,NoButton,Move,127,8
1038,NoButton,Move,127,7
1047,NoButton,Move,126,6
1094,NoButton,Move,127,7
1100,NoButton,Move,129,9
1108,NoButton,Move,131,11
1116,NoButton,Move,134,13
1125,NoButton,Move,137,15
1132,NoButton,Move,141,17
1140,NoButton,Move,147,19
1148,NoButton,Move,152,21
1156,NoButton,Move,159,23
1164,NoButton,Move,164,26
1170,NoButton,Move,169,28
1178,NoButton,Move,171,31
1186,NoButton,Move,173,33
1194,NoButton,Move,176,34
1202,NoButton,Move,177,35
1210,NoButton,Move,178,35
1218,NoButton,Move,178,36
1234,NoButton,Move,179,36
1272,NoButton,Move,180,36
1287,NoButton,Move,181,36
1299,NoButton,Move,183,36
1300,NoButton,Move,185,35
1308,NoButton,Move,187,34
1316,NoButton,Move,189,33
1326,NoButton,Move,190,32
1331,NoButton,Move,191,32
1744,NoButton,Move,193,35
