client timestamp,button,state,x,y
17551,NoButton,Move,1041,610
17552,NoButton,Move,1002,615
17552,NoButton,Move,948,625
17553,NoButton,Move,890,637
17553,NoButton,Move,834,653
17553,NoButton,Move,778,677
17554,NoButton,Move,726,701
17554,NoButton,Move,680,725
17555,NoButton,Move,644,741
17555,NoButton,Move,612,755
17555,NoButton,Move,586,767
17556,NoButton,Move,562,775
17556,NoButton,Move,542,781
17557,NoButton,Move,526,785
17557,NoButton,Move,510,789
17557,NoButton,Move,498,789
17557,NoButton,Move,492,789
17558,NoButton,Move,488,789
17558,NoButton,Move,489,789
17558,NoButton,Move,492,789
17559,NoButton,Move,499,790
17559,NoButton,Move,511,795
17559,NoButton,Move,535,807
17559,NoButton,Move,573,827
17621,NoButton,Move,619,849
17621,NoButton,Move,663,873
17621,NoButton,Move,691,891
17621,NoButton,Move,705,903
17622,NoButton,Move,715,925
17625,NoButton,Move,723,959
17626,NoButton,Move,727,1005
17626,NoButton,Move,731,1049
17629,NoButton,Move,737,1075
17636,NoButton,Move,747,1079
17644,NoButton,Move,753,1079
17653,NoButton,Move,757,1079
17661,NoButton,Move,759,1079
17668,NoButton,Move,759,1079
17714,NoButton,Move,761,1079
17727,NoButton,Move,762,1079
17734,NoButton,Move,766,1077
17743,NoButton,Move,767,1076
17751,NoButton,Move,768,1076
17825,NoButton,Move,768,1075
17851,NoButton,Move,768,1074
17858,NoButton,Move,766,1071
17866,NoButton,Move,763,1068
17874,NoButton,Move,758,1064
17882,NoButton,Move,752,1062
17893,NoButton,Move,746,1060
17898,NoButton,Move,740,1058
17909,NoButton,Move,734,1056
17914,NoButton,Move,727,1054
17923,NoButton,Move,725,1053
17929,NoButton,Move,722,1053
17937,NoButton,Move,721,1053
17945,NoButton,Move,720,1053
17953,NoButton,Move,719,1053
17961,NoButton,Move,718,1053
18007,NoButton,Move,717,1053
18018,NoButton,Move,716,1053
18026,NoButton,Move,714,1053
18038,NoButton,Move,713,1053
18176,Left,Pressed,713,1053
18261,Left,Released,713,1053
18300,NoButton,Move,715,1051
18309,NoButton,Move,725,1039
18318,NoButton,Move,741,1019
18326,NoButton,Move,755,995
18339,NoButton,Move,765,977
18342,NoButton,Move,775,957
18348,NoButton,Move,783,931
18357,NoButton,Move,791,901
18369,NoButton,Move,801,869
18374,NoButton,Move,805,843
18379,NoButton,Move,805,827
18389,NoButton,Move,801,815
18398,NoButton,Move,797,807
18408,NoButton,Move,793,799
18409,NoButton,Move,790,796
18418,NoButton,Move,789,795
57911,NoButton,Move,789,794
57911,NoButton,Move,792,790
57911,NoButton,Move,825,751
57911,NoButton,Move,873,697
57912,NoButton,Move,921,647
57929,NoButton,Move,963,595
57929,NoButton,Move,995,549
58087,NoButton,Move,1007,513
58087,NoButton,Move,1009,497
58087,NoButton,Move,1006,494
58088,NoButton,Move,1004,494
58088,NoButton,Move,997,498
58088,NoButton,Move,980,511
58088,NoButton,Move,954,533
58088,NoButton,Move,926,563
58088,NoButton,Move,904,599
58088,NoButton,Move,888,629
58088,NoButton,Move,874,655
58088,NoButton,Move,862,677
58088,NoButton,Move,854,693
58089,NoButton,Move,850,703
58089,NoButton,Move,848,705
58430,NoButton,Move,850,705
58430,NoButton,Move,852,708
58430,NoButton,Move,869,736
58431,NoButton,Move,885,768
58431,NoButton,Move,901,792
58431,NoButton,Move,911,810
58432,NoButton,Move,913,818
58432,NoButton,Move,913,824
58432,NoButton,Move,913,830
58433,NoButton,Move,913,839
58433,NoButton,Move,913,846
58433,NoButton,Move,915,857
58434,NoButton,Move,915,867
58434,NoButton,Move,913,877
58435,NoButton,Move,910,889
58435,NoButton,Move,908,900
58435,NoButton,Move,906,913
58436,NoButton,Move,903,923
58436,NoButton,Move,899,932
58436,NoButton,Move,895,940
58436,NoButton,Move,889,948
58437,NoButton,Move,884,956
58437,NoButton,Move,877,965
58437,NoButton,Move,871,974
58437,NoButton,Move,866,982
58437,NoButton,Move,862,991
58437,NoButton,Move,857,999
58464,NoButton,Move,853,1006
58465,NoButton,Move,850,1014
58465,NoButton,Move,847,1017
58465,NoButton,Move,844,1020
58472,NoButton,Move,841,1022
58480,NoButton,Move,838,1025
58488,NoButton,Move,836,1028
58496,NoButton,Move,833,1030
58504,NoButton,Move,831,1033
