client timestamp,button,state,x,y
103,NoButton,Move,893,549
108,NoButton,Move,890,567
115,NoButton,Move,884,597
123,NoButton,Move,876,633
131,NoButton,Move,864,677
139,NoButton,Move,858,721
147,NoButton,Move,854,763
155,NoButton,Move,846,803
161,NoButton,Move,840,837
169,NoButton,Move,834,865
177,NoButton,Move,830,885
185,NoButton,Move,826,899
193,NoButton,Move,824,907
201,NoButton,Move,824,911
209,NoButton,Move,824,913
283,NoButton,Move,825,911
291,NoButton,Move,826,907
299,NoButton,Move,827,901
307,NoButton,Move,830,894
315,NoButton,Move,833,885
321,NoButton,Move,835,875
329,NoButton,Move,837,865
337,NoButton,Move,840,853
345,NoButton,Move,841,841
353,NoButton,Move,841,829
361,NoButton,Move,843,817
369,NoButton,Move,843,804
377,NoButton,Move,841,792
385,NoButton,Move,841,780
391,NoButton,Move,840,767
399,NoButton,Move,840,754
407,NoButton,Move,840,745
415,NoButton,Move,841,732
424,NoButton,Move,843,720
431,NoButton,Move,844,710
439,NoButton,Move,846,702
447,NoButton,Move,848,696
455,NoButton,Move,848,693
461,NoButton,Move,849,687
469,NoButton,Move,852,685
477,NoButton,Move,853,683
486,NoButton,Move,854,681
493,NoButton,Move,856,678
501,NoButton,Move,857,676
509,NoButton,Move,858,674
517,NoButton,Move,859,672
525,NoButton,Move,861,670
534,NoButton,Move,862,668
542,NoButton,Move,864,666
547,NoButton,Move,865,665
555,NoButton,Move,866,664
563,NoButton,Move,866,663
1245,NoButton,Move,865,661
1253,NoButton,Move,864,660
1261,NoButton,Move,864,660
1273,NoButton,Move,864,660
1294,NoButton,Move,864,660
1319,NoButton,Move,864,659
1647,NoButton,Move,863,660
1656,NoButton,Move,861,664
1663,NoButton,Move,859,666
1672,NoButton,Move,857,668
1679,NoButton,Move,856,670
1689,NoButton,Move,855,672
1694,NoButton,Move,855,674
1702,NoButton,Move,854,675
1709,NoButton,Move,854,676
1729,NoButton,Move,854,677
2392,NoButton,Move,854,678
2392,NoButton,Move,854,679
2393,NoButton,Move,854,680
2393,NoButton,Move,854,681
2393,NoButton,Move,854,682
2394,NoButton,Move,853,683
2394,NoButton,Move,852,684
2395,NoButton,Move,852,685
2395,NoButton,Move,851,687
2395,NoButton,Move,849,689
2396,NoButton,Move,848,691
2396,NoButton,Move,846,695
2397,NoButton,Move,844,698
2397,NoButton,Move,843,703
2397,NoButton,Move,841,707
