client timestamp,button,state,x,y
8,NoButton,Move,840,481
20,NoButton,Move,839,481
46,NoButton,Move,839,480
62,NoButton,Move,840,479
66,NoButton,Move,842,479
75,NoButton,Move,844,477
83,NoButton,Move,846,475
88,NoButton,Move,848,473
100,NoButton,Move,850,471
104,NoButton,Move,852,469
114,NoButton,Move,854,467
121,NoButton,Move,856,465
128,NoButton,Move,856,464
140,NoButton,Move,857,463
241,NoButton,Move,858,464
248,NoButton,Move,859,465
256,NoButton,Move,860,465
264,NoButton,Move,862,467
272,NoButton,Move,864,469
280,NoButton,Move,865,470
288,NoButton,Move,866,471
466,NoButton,Move,866,470
478,NoButton,Move,866,469
486,NoButton,Move,866,468
494,NoButton,Move,868,465
502,NoButton,Move,870,462
510,NoButton,Move,872,459
518,NoButton,Move,874,454
526,NoButton,Move,876,450
532,NoButton,Move,878,447
540,NoButton,Move,879,444
548,NoButton,Move,880,442
556,NoButton,Move,882,440
564,NoButton,Move,884,438
572,NoButton,Move,885,436
580,NoButton,Move,886,434
588,NoButton,Move,887,433
598,NoButton,Move,888,432
606,NoButton,Move,888,431
684,NoButton,Move,889,429
692,NoButton,Move,891,427
700,NoButton,Move,892,425
708,NoButton,Move,893,423
716,NoButton,Move,895,421
724,NoButton,Move,896,420
732,NoButton,Move,897,418
892,NoButton,Move,898,417
968,NoButton,Move,899,418
980,NoButton,Move,901,420
984,NoButton,Move,902,420
992,NoButton,Move,904,421
1004,NoButton,Move,905,421
1050,NoButton,Move,905,422
1074,NoButton,Move,906,423
1090,NoButton,Move,907,425
1098,NoButton,Move,909,426
1106,NoButton,Move,911,428
1114,NoButton,Move,913,430
1120,NoButton,Move,915,432
1128,NoButton,Move,916,434
1136,NoButton,Move,918,436
1144,NoButton,Move,920,438
1152,NoButton,Move,922,440
1160,NoButton,Move,923,442
1168,NoButton,Move,925,444
1176,NoButton,Move,926,445
1194,NoButton,Move,926,446
1288,NoButton,Move,927,446
1355,NoButton,Move,927,445
1468,NoButton,Move,927,445
2164,NoButton,Move,927,444
2164,NoButton,Move,927,444
2164,NoButton,Move,927,443
2164,NoButton,Move,927,443
2165,NoButton,Move,928,442
2165,NoButton,Move,928,441
2165,NoButton,Move,928,440
2166,NoButton,Move,928,439
2765,NoButton,Move,928,440
2765,NoButton,Move,928,439
3366,NoButton,Move,928,439
3367,NoButton,Move,928,439
3367,NoButton,Move,928,440
3368,NoButton,Move,928,440
3368,NoButton,Move,929,442
3368,NoButton,Move,930,444
3370,NoButton,Move,930,447
3370,NoButton,Move,930,450
3370,NoButton,Move,930,452
3371,NoButton,Move,930,453
3371,NoButton,Move,930,453
3466,NoButton,Move,930,452
3804,NoButton,Move,930,451
3804,NoButton,Move,930,450
3804,NoButton,Move,930,450
3805,NoButton,Move,930,449
3805,NoButton,Move,930,449
3805,NoButton,Move,929,448
3806,NoButton,Move,929,447
3807,NoButton,Move,929,447
3807,NoButton,Move,929,446
3807,NoButton,Move,929,445
3807,NoButton,Move,929,444
